Version,Filename,NR,NAUTHORS,LOC,LOC_ADDED,AVGLOCADDED,MAXLOCADDED,CHURN,AVGCHURN,MAXCHURN,BUGGY
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslContextFactory.java,0,0,66,0,0.0,0,0,0.0,0,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java,0,0,63,0,0.0,0,0,0.0,0,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/filter/ClientMessageFilter.java,1,1,24,24,24.0,24,24,24.0,24,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/filter/MessageFilterBase.java,1,1,50,50,50.0,50,50,50.0,50,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/filter/PipelineFilter.java,2,1,72,81,40.5,72,72,36.0,72,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/filter/ServerMessageFilter.java,1,1,47,47,47.0,47,47,47.0,47,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/util/Callback.java,0,0,47,0,0.0,0,0,0.0,0,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java,0,0,183,0,0.0,0,0,0.0,0,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/util/ConcurrencyUtils.java,0,0,49,0,0.0,0,0,0.0,0,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/util/Either.java,0,0,50,0,0.0,0,0,0.0,0,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java,0,0,98,0,0.0,0,0,0.0,0,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java,0,0,143,0,0.0,0,0,0.0,0,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/util/Option.java,0,0,43,0,0.0,0,0,0.0,0,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/util/Pair.java,0,0,42,0,0.0,0,0,0.0,0,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java,0,0,56,0,0.0,0,0,0.0,0,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/util/SubscriptionListener.java,1,1,44,44,44.0,44,44,44.0,44,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/util/VarArgs.java,1,1,26,26,26.0,26,26,26.0,26,No
4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java,6,2,254,105,17.5,42,92,15.333333333333334,42,No
4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,14,2,16883,12633,902.3571428571429,4082,10362,740.1428571428571,2691,No
4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MapUtils.java,1,1,74,74,74.0,74,74,74.0,74,No
4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java,0,0,153,0,0.0,0,0,0.0,0,No
4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java,3,2,68,26,8.666666666666666,18,25,8.333333333333334,18,No
4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/SubscriptionStateUtils.java,1,1,100,59,59.0,59,59,59.0,59,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java,6,2,549,332,55.333333333333336,223,185,30.833333333333332,117,Yes
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigCommands.java,1,1,437,12,12.0,12,12,12.0,12,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java,7,2,1033,149,21.285714285714285,83,98,14.0,45,Yes
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/admin/console/JLineHedwigCompletor.java,1,1,101,11,11.0,11,9,9.0,9,Yes
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/admin/console/ReadTopic.java,2,1,331,23,11.5,18,24,12.0,24,Yes
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/data/MessageFormatter.java,1,1,123,123,123.0,123,123,123.0,123,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java,1,1,106,4,4.0,4,1,1.0,1,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java,1,1,106,2,2.0,2,1,1.0,1,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java,1,1,93,2,2.0,2,1,1.0,1,Yes
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/FakeBookie.java,0,0,101,0,0.0,0,0,0.0,0,Yes
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/common/ByteStringInterner.java,1,1,38,2,2.0,2,7,7.0,7,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java,12,3,584,316,26.333333333333332,140,285,23.75,121,Yes
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java,0,0,32,0,0.0,0,0,0.0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java,0,0,111,0,0.0,0,0,0.0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java,0,0,35,0,0.0,0,0,0.0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java,1,1,90,5,5.0,5,5,5.0,5,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryCallback.java,0,0,27,0,0.0,0,0,0.0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryEndPoint.java,0,0,28,0,0.0,0,0,0.0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java,5,1,92,64,12.8,28,56,11.2,27,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,14,3,885,476,34.0,125,351,25.071428571428573,118,Yes
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java,0,0,67,0,0.0,0,0,0.0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ChannelDisconnectListener.java,0,0,29,0,0.0,0,0,0.0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/CloseSubscriptionHandler.java,1,1,105,105,105.0,105,105,105.0,105,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java,0,0,72,0,0.0,0,0,0.0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/Handler.java,0,0,37,0,0.0,0,0,0.0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerBean.java,1,1,47,5,5.0,5,4,4.0,4,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerMXBean.java,0,0,31,0,0.0,0,0,0.0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java,2,1,90,18,9.0,15,13,6.5,12,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java,8,2,223,190,23.75,68,173,21.625,59,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscriptionChannelManager.java,3,2,214,233,77.66666666666667,153,214,71.33333333333333,153,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java,2,2,107,33,16.5,29,26,13.0,24,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigJMXService.java,0,0,37,0,0.0,0,0,0.0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanInfo.java,0,0,27,0,0.0,0,0,0.0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanRegistry.java,0,0,48,0,0.0,0,0,0.0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/meta/FactoryLayout.java,2,1,166,166,83.0,149,166,83.0,149,Yes
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/meta/MetadataManagerFactory.java,4,1,213,241,60.25,163,213,53.25,163,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/meta/MsMetadataManagerFactory.java,1,1,866,866,866.0,866,866,866.0,866,Yes
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/meta/SubscriptionDataManager.java,3,1,159,190,63.333333333333336,118,159,53.0,118,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicOwnershipManager.java,2,1,100,104,52.0,100,100,50.0,100,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicPersistenceManager.java,2,1,96,100,50.0,96,96,48.0,96,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java,7,1,841,893,127.57142857142857,559,841,120.14285714285714,559,Yes
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,9,3,525,127,14.11111111111111,40,89,9.88888888888889,28,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java,1,1,83,7,7.0,7,6,6.0,6,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java,0,0,63,0,0.0,0,0,0.0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java,0,0,76,0,0.0,0,0,0.0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java,1,1,202,11,11.0,11,11,11.0,11,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java,2,2,155,10,5.0,7,7,3.5,6,Yes
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,11,3,1262,695,63.18181818181818,330,454,41.27272727272727,199,Yes
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheKey.java,0,0,74,0,0.0,0,0,0.0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheValue.java,2,2,101,19,9.5,18,11,5.5,9,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CancelScanRequest.java,1,1,27,27,27.0,27,27,27.0,27,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/Factory.java,0,0,22,0,0.0,0,0,0.0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java,3,2,489,11,3.6666666666666665,5,8,2.6666666666666665,5,Yes
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/MapMethods.java,0,0,62,0,0.0,0,0,0.0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistRequest.java,1,1,59,4,4.0,4,1,1.0,1,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManager.java,1,1,99,5,5.0,5,5,5.0,5,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManagerWithRangeScan.java,0,0,27,0,0.0,0,0,0.0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/RangeScanRequest.java,0,0,77,0,0.0,0,0,0.0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java,7,2,846,298,42.57142857142857,128,124,17.714285714285715,73,Yes
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheBean.java,2,1,64,2,1.0,1,0,0.0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheMXBean.java,0,0,45,0,0.0,0,0,0.0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java,0,0,63,0,0.0,0,0,0.0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallbackWithContext.java,1,1,54,17,17.0,17,17,17.0,17,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanRequest.java,0,0,64,0,0.0,0,0,0.0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ChannelTracker.java,1,1,132,9,9.0,9,8,8.0,8,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java,2,1,177,7,3.5,5,5,2.5,4,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyCloseSubscriptionHandler.java,1,1,70,70,70.0,70,70,70.0,70,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java,0,0,36,0,0.0,0,0,0.0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConsumeHandler.java,0,0,58,0,0.0,0,0,0.0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java,0,0,62,0,0.0,0,0,0.0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java,0,0,132,0,0.0,0,0,0.0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java,0,0,74,0,0.0,0,0,0.0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java,0,0,83,0,0.0,0,0,0.0,0,Yes
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java,0,0,74,0,0.0,0,0,0.0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java,0,0,48,0,0.0,0,0,0.0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java,1,1,74,20,20.0,20,14,14.0,14,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java,0,0,86,0,0.0,0,0,0.0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java,2,1,355,22,11.0,20,0,0.0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java,0,0,53,0,0.0,0,0,0.0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,10,2,798,313,31.3,94,226,22.6,74,Yes
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java,2,1,75,44,22.0,38,36,18.0,35,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java,5,2,125,64,12.8,20,47,9.4,16,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java,6,2,200,129,21.5,81,115,19.166666666666668,77,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MMSubscriptionManager.java,4,1,134,161,40.25,82,134,33.5,82,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionEventListener.java,0,0,57,0,0.0,0,0,0.0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java,2,1,123,18,9.0,15,15,7.5,15,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java,1,1,204,4,4.0,4,3,3.0,3,Yes
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubInfo.java,1,1,162,162,162.0,162,162,162.0,162,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubLoad.java,2,1,130,131,65.5,130,130,65.0,130,Yes
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubServerManager.java,1,1,108,108,108.0,108,108,108.0,108,Yes
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/MMTopicManager.java,2,1,353,354,177.0,353,353,176.5,353,Yes
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java,0,0,80,0,0.0,0,0,0.0,0,Yes
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java,0,0,28,0,0.0,0,0,0.0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java,0,0,57,0,0.0,0,0,0.0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkHubServerManager.java,2,2,306,312,156.0,310,314,157.0,310,Yes
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java,1,1,340,77,77.0,77,106,106.0,106,Yes
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java,0,0,104,0,0.0,0,0,0.0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java,0,0,35,0,0.0,0,0,0.0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java,0,0,98,0,0.0,0,0,0.0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java,1,1,117,38,38.0,38,38,38.0,38,Yes
